date,demand_mw,is_outlier,year,month,day,price_eur_mwh
2022-08-22,30485.708333333332,False,2022,8,22,567.3841
2022-08-23,31891.583333333332,False,2022,8,23,605.229047
2022-08-24,32553.458333333332,False,2022,8,24,637.760617
2022-08-25,33441.791666666664,False,2022,8,25,614.759812
2022-08-26,33895.375,False,2022,8,26,718.712219
2022-08-27,29418.708333333332,False,2022,8,27,713.691592
2022-08-28,26634.708333333332,False,2022,8,28,670.730652
2022-08-29,34391.958333333336,False,2022,8,29,740.091314
2022-08-30,36790.708333333336,False,2022,8,30,706.41613
2022-08-31,36545.0,False,2022,8,31,612.358825
2022-09-01,35743.541666666664,False,2022,9,1,661.359467
2022-09-02,34854.875,False,2022,9,2,524.339785
2022-09-03,29088.916666666668,False,2022,9,3,476.069921
2022-09-04,26685.583333333332,False,2022,9,4,395.226409
2022-09-05,34661.708333333336,False,2022,9,5,464.109202
2022-09-06,36689.833333333336,False,2022,9,6,550.973647
2022-09-07,37410.583333333336,False,2022,9,7,483.262809
2022-09-08,36648.666666666664,False,2022,9,8,504.741318
2022-09-09,36036.0,False,2022,9,9,444.296242
2022-09-10,30267.583333333332,False,2022,9,10,425.402927
2022-09-11,26697.375,False,2022,9,11,405.203795
2022-09-12,33820.75,False,2022,9,12,451.314645
2022-09-13,35588.125,False,2022,9,13,456.938318
2022-09-14,36450.916666666664,False,2022,9,14,464.841981
2022-09-15,36054.833333333336,False,2022,9,15,447.801394
2022-09-16,36217.333333333336,False,2022,9,16,484.802823
2022-09-17,29373.25,False,2022,9,17,358.10528
2022-09-18,24867.083333333332,False,2022,9,18,304.222149
2022-09-19,31547.041666666668,False,2022,9,19,370.807114
2022-09-20,33060.416666666664,False,2022,9,20,393.129432
2022-09-21,33244.541666666664,False,2022,9,21,395.119618
2022-09-22,32566.041666666668,False,2022,9,22,416.127902
2022-09-23,32197.708333333332,False,2022,9,23,424.689376
2022-09-24,27408.458333333332,False,2022,9,24,371.045602
2022-09-25,23951.5,False,2022,9,25,323.938466
2022-09-26,31041.791666666668,False,2022,9,26,345.455026
2022-09-27,32708.833333333332,False,2022,9,27,373.789474
2022-09-28,32609.916666666668,False,2022,9,28,359.329518
2022-09-29,32851.333333333336,False,2022,9,29,436.072866
2022-09-30,32555.0,False,2022,9,30,385.091824
2022-10-01,27200.583333333332,False,2022,10,1,248.306267
2022-10-02,23733.875,False,2022,10,2,200.999023
2022-10-03,30821.583333333332,False,2022,10,3,346.726369
2022-10-04,32523.041666666668,False,2022,10,4,350.462189
2022-10-05,33076.125,False,2022,10,5,292.736489
2022-10-06,32382.75,False,2022,10,6,251.11904
2022-10-07,32516.5,False,2022,10,7,272.598552
2022-10-08,27168.333333333332,False,2022,10,8,293.107492
2022-10-09,24214.041666666668,False,2022,10,9,208.064651
2022-10-10,31202.625,False,2022,10,10,281.585143
2022-10-11,32238.0,False,2022,10,11,284.261393
2022-10-12,32224.333333333332,False,2022,10,12,289.385392
2022-10-13,32562.333333333332,False,2022,10,13,273.846072
2022-10-14,32277.75,False,2022,10,14,263.59292
2022-10-15,27051.458333333332,False,2022,10,15,214.024282
2022-10-16,24043.375,False,2022,10,16,184.477193
2022-10-17,30832.708333333332,False,2022,10,17,216.380877
2022-10-18,32278.958333333332,False,2022,10,18,215.258957
2022-10-19,32576.291666666668,False,2022,10,19,175.772531
2022-10-20,32712.333333333332,False,2022,10,20,201.367528
2022-10-21,32878.666666666664,False,2022,10,21,197.345987
2022-10-22,26969.5,False,2022,10,22,142.101805
2022-10-23,23994.041666666668,False,2022,10,23,103.852637
2022-10-24,30955.666666666668,False,2022,10,24,136.940095
2022-10-25,32441.458333333332,False,2022,10,25,134.217752
2022-10-26,32444.833333333332,False,2022,10,26,128.40283
2022-10-27,32071.0,False,2022,10,27,161.805988
2022-10-28,31776.0,False,2022,10,28,134.910824
2022-10-29,26243.625,False,2022,10,29,100.584333
2022-10-30,23380.125,False,2022,10,30,112.059048
2022-10-31,25541.416666666668,False,2022,10,31,144.268441
2022-11-01,23052.0,False,2022,11,1,108.694054
2022-11-02,30607.583333333332,False,2022,11,2,122.523207
2022-11-03,32277.125,False,2022,11,3,132.124357
2022-11-04,32035.916666666668,False,2022,11,4,190.951952
2022-11-05,27299.833333333332,False,2022,11,5,137.825862
2022-11-06,24063.166666666668,False,2022,11,6,122.906986
2022-11-07,30946.041666666668,False,2022,11,7,185.805715
2022-11-08,32665.375,False,2022,11,8,163.829127
2022-11-09,33831.458333333336,False,2022,11,9,209.878032
2022-11-10,33172.333333333336,False,2022,11,10,261.715508
2022-11-11,32862.416666666664,False,2022,11,11,212.786383
2022-11-12,27825.375,False,2022,11,12,180.263552
2022-11-13,24856.708333333332,False,2022,11,13,171.3617
2022-11-14,32145.791666666668,False,2022,11,14,214.004917
2022-11-15,33704.5,False,2022,11,15,253.020991
2022-11-16,33721.416666666664,False,2022,11,16,260.746944
2022-11-17,33401.5,False,2022,11,17,256.610469
2022-11-18,32798.75,False,2022,11,18,249.143783
2022-11-19,28142.166666666668,False,2022,11,19,221.332179
2022-11-20,25297.333333333332,False,2022,11,20,211.110848
2022-11-21,32459.625,False,2022,11,21,249.175866
2022-11-22,34972.083333333336,False,2022,11,22,229.18219
2022-11-23,34600.625,False,2022,11,23,236.537755
2022-11-24,34496.833333333336,False,2022,11,24,301.67397
2022-11-25,34423.125,False,2022,11,25,293.885037
2022-11-26,29550.291666666668,False,2022,11,26,261.567192
2022-11-27,26376.458333333332,False,2022,11,27,211.926862
2022-11-28,34182.666666666664,False,2022,11,28,332.583748
2022-11-29,35968.041666666664,False,2022,11,29,369.32246
2022-11-30,36477.708333333336,False,2022,11,30,382.855926
2022-12-01,35750.291666666664,False,2022,12,1,384.27539
2022-12-02,35764.166666666664,False,2022,12,2,382.67486
2022-12-03,30352.875,False,2022,12,3,310.417807
2022-12-04,26589.041666666668,False,2022,12,4,306.642378
2022-12-05,33912.125,False,2022,12,5,366.620057
2022-12-06,35105.916666666664,False,2022,12,6,401.272269
2022-12-07,34710.625,False,2022,12,7,380.276247
2022-12-08,27477.208333333332,False,2022,12,8,363.2696
2022-12-09,31096.916666666668,False,2022,12,9,388.124805
2022-12-10,28788.166666666668,False,2022,12,10,347.43353
2022-12-11,26628.916666666668,False,2022,12,11,297.164341
2022-12-12,35396.75,False,2022,12,12,422.951526
2022-12-13,37233.375,False,2022,12,13,422.840072
2022-12-14,36915.666666666664,False,2022,12,14,416.033237
2022-12-15,36631.125,False,2022,12,15,375.587844
2022-12-16,34883.0,False,2022,12,16,367.636471
2022-12-17,28998.875,False,2022,12,17,280.698808
2022-12-18,26774.416666666668,False,2022,12,18,247.322647
2022-12-19,34363.291666666664,False,2022,12,19,235.288739
2022-12-20,34997.0,False,2022,12,20,271.568016
2022-12-21,34645.875,False,2022,12,21,256.270223
2022-12-22,33106.0,False,2022,12,22,240.303232
2022-12-23,29866.458333333332,False,2022,12,23,203.563699
2022-12-24,24928.083333333332,False,2022,12,24,142.059325
2022-12-25,21359.041666666668,False,2022,12,25,166.173344
2022-12-26,21755.833333333332,False,2022,12,26,172.305936
2022-12-27,26084.916666666668,False,2022,12,27,208.326463
2022-12-28,26904.833333333332,False,2022,12,28,175.791665
2022-12-29,26511.541666666668,False,2022,12,29,205.40625
2022-12-30,25881.791666666668,False,2022,12,30,179.507916
2022-12-31,23899.916666666668,False,2022,12,31,224.324583
2023-01-01,21462.083333333332,False,2023,1,1,193.144583
2023-01-02,26678.916666666668,False,2023,1,2,202.039743
2023-01-03,28220.375,False,2023,1,3,174.74391
2023-01-04,28043.791666666668,False,2023,1,4,171.610325
2023-01-05,28548.25,False,2023,1,5,182.795
2023-01-06,24684.291666666668,False,2023,1,6,174.219166
2023-01-07,25377.625,False,2023,1,7,192.758727
2023-01-08,24735.041666666668,False,2023,1,8,164.281631
2023-01-09,32996.791666666664,False,2023,1,9,157.638622
2023-01-10,34433.166666666664,False,2023,1,10,159.932135
2023-01-11,34937.625,False,2023,1,11,180.245506
2023-01-12,35497.875,False,2023,1,12,178.726611
2023-01-13,35485.916666666664,False,2023,1,13,195.323447
2023-01-14,28984.041666666668,False,2023,1,14,161.529503
2023-01-15,26359.916666666668,False,2023,1,15,145.476627
2023-01-16,35090.5,False,2023,1,16,151.118892
2023-01-17,36725.291666666664,False,2023,1,17,169.151782
2023-01-18,36631.541666666664,False,2023,1,18,149.38106
2023-01-19,36813.166666666664,False,2023,1,19,179.351114
2023-01-20,36475.541666666664,False,2023,1,20,185.466148
2023-01-21,30669.708333333332,False,2023,1,21,154.390197
2023-01-22,27502.458333333332,False,2023,1,22,185.40492
2023-01-23,36431.375,False,2023,1,23,204.114147
2023-01-24,37091.625,False,2023,1,24,202.066707
2023-01-25,37412.916666666664,False,2023,1,25,187.390102
2023-01-26,37154.875,False,2023,1,26,174.265212
2023-01-27,37057.083333333336,False,2023,1,27,171.493317
2023-01-28,30741.625,False,2023,1,28,163.894366
2023-01-29,27405.541666666668,False,2023,1,29,155.825571
2023-01-30,35748.0,False,2023,1,30,179.474197
2023-01-31,37006.0,False,2023,1,31,161.941254
2023-02-01,37040.208333333336,False,2023,2,1,163.576745
2023-02-02,36486.333333333336,False,2023,2,2,179.741528
2023-02-03,36052.583333333336,False,2023,2,3,169.610285
2023-02-04,29544.708333333332,False,2023,2,4,155.49069
2023-02-05,26966.333333333332,False,2023,2,5,140.311451
2023-02-06,36137.666666666664,False,2023,2,6,173.222912
2023-02-07,37580.458333333336,False,2023,2,7,178.264533
2023-02-08,38439.5,False,2023,2,8,170.347097
2023-02-09,38871.166666666664,False,2023,2,9,179.58944
2023-02-10,38017.541666666664,False,2023,2,10,168.191538
2023-02-11,31166.041666666668,False,2023,2,11,171.623017
2023-02-12,27505.291666666668,False,2023,2,12,150.756903
2023-02-13,35012.166666666664,False,2023,2,13,168.777972
2023-02-14,35946.833333333336,False,2023,2,14,161.097538
2023-02-15,35968.0,False,2023,2,15,165.865996
2023-02-16,35639.25,False,2023,2,16,163.613171
2023-02-17,35307.333333333336,False,2023,2,17,165.670521
2023-02-18,29309.166666666668,False,2023,2,18,139.697002
2023-02-19,25838.625,False,2023,2,19,134.898247
2023-02-20,33384.166666666664,False,2023,2,20,159.72413
2023-02-21,34429.875,False,2023,2,21,159.854962
2023-02-22,34829.791666666664,False,2023,2,22,162.278267
2023-02-23,34487.083333333336,False,2023,2,23,156.370054
2023-02-24,34202.875,False,2023,2,24,164.002207
2023-02-25,28480.791666666668,False,2023,2,25,145.946394
2023-02-26,26250.625,False,2023,2,26,125.541813
2023-02-27,34581.5,False,2023,2,27,173.20009
2023-02-28,35563.833333333336,False,2023,2,28,162.731025
2023-03-01,36298.166666666664,False,2023,3,1,167.975565
2023-03-02,36030.291666666664,False,2023,3,2,167.949697
2023-03-03,35281.666666666664,False,2023,3,3,165.88317
2023-03-04,29205.541666666668,False,2023,3,4,143.96497
2023-03-05,25823.708333333332,False,2023,3,5,140.753145
2023-03-06,33554.958333333336,False,2023,3,6,147.151305
2023-03-07,35448.458333333336,False,2023,3,7,152.23435
2023-03-08,34518.291666666664,False,2023,3,8,135.901827
2023-03-09,34198.375,False,2023,3,9,133.239567
2023-03-10,33392.041666666664,False,2023,3,10,125.475692
2023-03-11,27301.166666666668,False,2023,3,11,123.339054
2023-03-12,24390.083333333332,False,2023,3,12,122.751997
2023-03-13,31692.291666666668,False,2023,3,13,145.39893
2023-03-14,33280.5,False,2023,3,14,131.438197
2023-03-15,33175.541666666664,False,2023,3,15,140.80407
2023-03-16,33485.291666666664,False,2023,3,16,129.170211
2023-03-17,33465.291666666664,False,2023,3,17,127.008746
2023-03-18,27942.5,False,2023,3,18,133.746642
2023-03-19,24456.708333333332,False,2023,3,19,123.74142
2023-03-20,31917.083333333332,False,2023,3,20,137.405274
2023-03-21,33272.583333333336,False,2023,3,21,133.893545
2023-03-22,32484.291666666668,False,2023,3,22,132.737464
2023-03-23,32552.0,False,2023,3,23,142.506305
2023-03-24,32489.916666666668,False,2023,3,24,130.870165
2023-03-25,26645.291666666668,False,2023,3,25,101.31956
2023-03-26,24066.270833333332,False,2023,3,26,108.432578
2023-03-27,30713.875,False,2023,3,27,138.225695
2023-03-28,32178.666666666668,False,2023,3,28,120.341984
2023-03-29,32549.958333333332,False,2023,3,29,136.50504
2023-03-30,33110.625,False,2023,3,30,155.416175
2023-03-31,32967.458333333336,False,2023,3,31,131.150409
2023-04-01,26569.041666666668,False,2023,4,1,109.802471
2023-04-02,23243.875,False,2023,4,2,136.800833
2023-04-03,31482.541666666668,False,2023,4,3,141.511224
2023-04-04,33112.333333333336,False,2023,4,4,147.351267
2023-04-05,33729.125,False,2023,4,5,171.615055
2023-04-06,33177.291666666664,False,2023,4,6,152.469774
2023-04-07,31493.833333333332,False,2023,4,7,148.862291
2023-04-08,25668.541666666668,False,2023,4,8,132.17645
2023-04-09,21365.375,False,2023,4,9,161.520021
2023-04-10,21327.125,False,2023,4,10,101.290472
2023-04-11,30292.666666666668,False,2023,4,11,134.996405
2023-04-12,33018.625,False,2023,4,12,153.963147
2023-04-13,33559.666666666664,False,2023,4,13,145.317362
2023-04-14,32600.416666666668,False,2023,4,14,146.175006
2023-04-15,27589.916666666668,False,2023,4,15,132.231957
2023-04-16,24642.958333333332,False,2023,4,16,127.505478
2023-04-17,31553.375,False,2023,4,17,144.476586
2023-04-18,32898.583333333336,False,2023,4,18,145.000416
2023-04-19,32970.916666666664,False,2023,4,19,143.202002
2023-04-20,33178.083333333336,False,2023,4,20,148.957793
2023-04-21,31925.291666666668,False,2023,4,21,144.019848
2023-04-22,25821.208333333332,False,2023,4,22,120.971603
2023-04-23,22940.458333333332,False,2023,4,23,122.606666
2023-04-24,25438.5,False,2023,4,24,114.397894
2023-04-25,22729.708333333332,False,2023,4,25,107.118208
2023-04-26,29426.208333333332,False,2023,4,26,120.42128
2023-04-27,30880.708333333332,False,2023,4,27,129.729583
2023-04-28,30718.916666666668,False,2023,4,28,133.71382
2023-04-29,25580.375,False,2023,4,29,118.236965
2023-04-30,22716.125,False,2023,4,30,112.70481
2023-05-01,21602.875,False,2023,5,1,112.638693
2023-05-02,30133.583333333332,False,2023,5,2,123.970014
2023-05-03,31757.791666666668,False,2023,5,3,124.016892
2023-05-04,31560.416666666668,False,2023,5,4,117.636836
2023-05-05,31255.375,False,2023,5,5,118.343081
2023-05-06,26029.583333333332,False,2023,5,6,105.11414
2023-05-07,22985.5,False,2023,5,7,91.268469
2023-05-08,30065.083333333332,False,2023,5,8,132.266122
2023-05-09,31627.625,False,2023,5,9,134.679169
2023-05-10,32183.208333333332,False,2023,5,10,126.483975
2023-05-11,31630.791666666668,False,2023,5,11,120.915641
2023-05-12,31100.541666666668,False,2023,5,12,114.798387
2023-05-13,25532.958333333332,False,2023,5,13,110.705219
2023-05-14,23249.916666666668,False,2023,5,14,95.686535
2023-05-15,29305.833333333332,False,2023,5,15,111.347803
2023-05-16,31285.0,False,2023,5,16,103.999484
2023-05-17,31350.666666666668,False,2023,5,17,114.298064
2023-05-18,30639.5,False,2023,5,18,111.37816
2023-05-19,30946.166666666668,False,2023,5,19,114.494441
2023-05-20,26107.208333333332,False,2023,5,20,102.561649
2023-05-21,22952.041666666668,False,2023,5,21,64.4006
2023-05-22,29486.958333333332,False,2023,5,22,106.246677
2023-05-23,30879.0,False,2023,5,23,108.768455
2023-05-24,31765.5,False,2023,5,24,107.948511
2023-05-25,31155.291666666668,False,2023,5,25,101.539923
2023-05-26,30746.375,False,2023,5,26,92.60898
2023-05-27,26031.375,False,2023,5,27,71.659929
2023-05-28,23200.083333333332,False,2023,5,28,64.291245
2023-05-29,29770.666666666668,False,2023,5,29,86.15799
2023-05-30,31294.916666666668,False,2023,5,30,94.375037
2023-05-31,31722.208333333332,False,2023,5,31,92.967773
2023-06-01,30233.083333333332,False,2023,6,1,95.501035
2023-06-02,24026.541666666668,False,2023,6,2,81.916268
2023-06-03,24109.541666666668,False,2023,6,3,75.275127
2023-06-04,22597.208333333332,False,2023,6,4,60.752939
2023-06-05,30114.958333333332,False,2023,6,5,96.146437
2023-06-06,31335.75,False,2023,6,6,90.30193
2023-06-07,31944.791666666668,False,2023,6,7,94.257532
2023-06-08,31657.583333333332,False,2023,6,8,90.179418
2023-06-09,32045.791666666668,False,2023,6,9,91.995581
2023-06-10,27001.583333333332,False,2023,6,10,99.035802
2023-06-11,23965.208333333332,False,2023,6,11,94.396646
2023-06-12,31287.333333333332,False,2023,6,12,101.995626
2023-06-13,32951.958333333336,False,2023,6,13,105.92733
2023-06-14,33014.041666666664,False,2023,6,14,108.39149
2023-06-15,32825.0,False,2023,6,15,112.374922
2023-06-16,32839.625,False,2023,6,16,121.316655
2023-06-17,27200.25,False,2023,6,17,106.223016
2023-06-18,24505.958333333332,False,2023,6,18,103.314276
2023-06-19,32408.791666666668,False,2023,6,19,124.942579
2023-06-20,34654.083333333336,False,2023,6,20,119.286978
2023-06-21,35615.708333333336,False,2023,6,21,129.480223
2023-06-22,36910.125,False,2023,6,22,129.137271
2023-06-23,37060.791666666664,False,2023,6,23,120.838689
2023-06-24,30481.416666666668,False,2023,6,24,113.055495
2023-06-25,27090.25,False,2023,6,25,97.313223
2023-06-26,35476.5,False,2023,6,26,116.290993
2023-06-27,37929.541666666664,False,2023,6,27,119.519318
2023-06-28,36830.791666666664,False,2023,6,28,120.164757
2023-06-29,36482.875,False,2023,6,29,121.215119
2023-06-30,35811.75,False,2023,6,30,119.68834
2023-07-01,29087.916666666668,False,2023,7,1,102.820357
2023-07-02,26258.0,False,2023,7,2,110.379509
2023-07-03,34737.583333333336,False,2023,7,3,115.750912
2023-07-04,35775.916666666664,False,2023,7,4,134.766538
2023-07-05,36104.291666666664,False,2023,7,5,115.863889
2023-07-06,36365.958333333336,False,2023,7,6,116.345512
2023-07-07,34796.75,False,2023,7,7,121.299685
2023-07-08,30607.625,False,2023,7,8,106.407327
2023-07-09,28549.0,False,2023,7,9,105.148177
2023-07-10,38599.208333333336,False,2023,7,10,127.279948
2023-07-11,41204.916666666664,False,2023,7,11,123.631511
2023-07-12,40987.333333333336,False,2023,7,12,119.583568
2023-07-13,39315.458333333336,False,2023,7,13,112.16476
2023-07-14,39543.125,False,2023,7,14,102.295734
2023-07-15,34183.75,False,2023,7,15,103.89487
2023-07-16,31416.166666666668,False,2023,7,16,109.040641
2023-07-17,41249.291666666664,False,2023,7,17,117.2593
2023-07-18,43936.041666666664,False,2023,7,18,120.250817
2023-07-19,44548.541666666664,False,2023,7,19,128.815225
2023-07-20,43513.5,False,2023,7,20,119.758264
2023-07-21,42330.666666666664,False,2023,7,21,114.052769
2023-07-22,35186.375,False,2023,7,22,107.273531
2023-07-23,31680.208333333332,False,2023,7,23,106.734012
2023-07-24,40504.958333333336,False,2023,7,24,116.191008
2023-07-25,40165.125,False,2023,7,25,117.400809
2023-07-26,37194.708333333336,False,2023,7,26,103.879377
2023-07-27,35583.875,False,2023,7,27,112.773836
2023-07-28,35406.5,False,2023,7,28,107.998955
2023-07-29,30979.875,False,2023,7,29,95.351256
2023-07-30,28032.541666666668,False,2023,7,30,80.617895
2023-07-31,35853.375,False,2023,7,31,99.761512
2023-08-01,37203.541666666664,False,2023,8,1,100.64464
2023-08-02,36650.833333333336,False,2023,8,2,107.993881
2023-08-03,36867.708333333336,False,2023,8,3,111.663341
2023-08-04,34417.833333333336,False,2023,8,4,106.751843
2023-08-05,26711.958333333332,False,2023,8,5,98.943846
2023-08-06,23832.583333333332,False,2023,8,6,81.73609
2023-08-07,27070.25,False,2023,8,7,92.940689
2023-08-08,27794.333333333332,False,2023,8,8,84.809155
2023-08-09,27818.916666666668,False,2023,8,9,99.486914
2023-08-10,28051.541666666668,False,2023,8,10,98.652575
2023-08-11,27665.791666666668,False,2023,8,11,107.601214
2023-08-12,25518.541666666668,False,2023,8,12,89.484244
2023-08-13,24238.166666666668,False,2023,8,13,101.213651
2023-08-14,26012.083333333332,False,2023,8,14,105.781051
2023-08-15,23875.416666666668,False,2023,8,15,105.885462
2023-08-16,27640.333333333332,False,2023,8,16,109.693628
2023-08-17,28561.458333333332,False,2023,8,17,111.664895
2023-08-18,28783.083333333332,False,2023,8,18,112.069768
2023-08-19,27932.708333333332,False,2023,8,19,101.245275
2023-08-20,27362.875,False,2023,8,20,95.423367
2023-08-21,33602.25,False,2023,8,21,119.396191
2023-08-22,35897.291666666664,False,2023,8,22,138.421737
2023-08-23,36664.708333333336,False,2023,8,23,156.94955
2023-08-24,37307.958333333336,False,2023,8,24,163.109576
2023-08-25,37466.75,False,2023,8,25,143.118876
2023-08-26,33305.75,False,2023,8,26,124.681017
2023-08-27,29756.5,False,2023,8,27,117.981491
2023-08-28,34425.708333333336,False,2023,8,28,120.360033
2023-08-29,33248.583333333336,False,2023,8,29,124.97058
2023-08-30,33557.875,False,2023,8,30,111.055388
2023-08-31,32892.833333333336,False,2023,8,31,124.840811
2023-09-01,33648.541666666664,False,2023,9,1,118.242953
2023-09-02,28959.75,False,2023,9,2,96.399788
2023-09-03,26040.166666666668,False,2023,9,3,93.562362
2023-09-04,33579.833333333336,False,2023,9,4,103.568572
2023-09-05,34629.5,False,2023,9,5,104.347275
2023-09-06,34839.083333333336,False,2023,9,6,106.936494
2023-09-07,34774.958333333336,False,2023,9,7,110.883674
2023-09-08,34631.583333333336,False,2023,9,8,111.65208
2023-09-09,29552.75,False,2023,9,9,101.067615
2023-09-10,26708.708333333332,False,2023,9,10,108.330043
2023-09-11,34277.875,False,2023,9,11,126.495174
2023-09-12,35994.041666666664,False,2023,9,12,126.033779
2023-09-13,36193.25,False,2023,9,13,128.174005
2023-09-14,35683.208333333336,False,2023,9,14,128.173205
2023-09-15,35159.166666666664,False,2023,9,15,130.622195
2023-09-16,29435.375,False,2023,9,16,119.938862
2023-09-17,26702.833333333332,False,2023,9,17,109.372834
2023-09-18,34251.833333333336,False,2023,9,18,122.677562
2023-09-19,35332.916666666664,False,2023,9,19,124.622993
2023-09-20,35233.666666666664,False,2023,9,20,127.284546
2023-09-21,35102.875,False,2023,9,21,118.662909
2023-09-22,35128.333333333336,False,2023,9,22,123.055159
2023-09-23,28565.0,False,2023,9,23,115.209795
2023-09-24,24552.875,False,2023,9,24,96.354037
2023-09-25,31131.166666666668,False,2023,9,25,113.615127
2023-09-26,32726.375,False,2023,9,26,121.285592
2023-09-27,33319.708333333336,False,2023,9,27,128.382848
2023-09-28,33178.375,False,2023,9,28,113.492587
2023-09-29,33049.041666666664,False,2023,9,29,130.377749
2023-09-30,27931.458333333332,False,2023,9,30,112.0825
2023-10-01,24954.458333333332,False,2023,10,1,94.26485
2023-10-02,31944.958333333332,False,2023,10,2,119.504151
2023-10-03,33362.125,False,2023,10,3,137.082326
2023-10-04,33697.708333333336,False,2023,10,4,118.019725
2023-10-05,33407.875,False,2023,10,5,114.793471
2023-10-06,33078.25,False,2023,10,6,130.390305
2023-10-07,27429.083333333332,False,2023,10,7,124.533206
2023-10-08,24647.125,False,2023,10,8,101.21343
2023-10-09,32004.041666666668,False,2023,10,9,128.919475
2023-10-10,33616.125,False,2023,10,10,140.426716
2023-10-11,33887.875,False,2023,10,11,150.606602
2023-10-12,33735.833333333336,False,2023,10,12,147.066126
2023-10-13,33684.708333333336,False,2023,10,13,157.609512
2023-10-14,27819.125,False,2023,10,14,153.324166
2023-10-15,25046.083333333332,False,2023,10,15,139.172261
2023-10-16,31389.416666666668,False,2023,10,16,175.761822
2023-10-17,32717.666666666668,False,2023,10,17,161.090262
2023-10-18,33514.458333333336,False,2023,10,18,151.66954
2023-10-19,33847.5,False,2023,10,19,152.272274
2023-10-20,33606.583333333336,False,2023,10,20,138.010705
2023-10-21,28055.208333333332,False,2023,10,21,136.626666
2023-10-22,24360.166666666668,False,2023,10,22,129.195591
2023-10-23,31525.291666666668,False,2023,10,23,144.637445
2023-10-24,33651.208333333336,False,2023,10,24,142.176946
2023-10-25,33452.708333333336,False,2023,10,25,134.408099
2023-10-26,33529.25,False,2023,10,26,143.458101
2023-10-27,32954.291666666664,False,2023,10,27,124.261864
2023-10-28,27533.458333333332,False,2023,10,28,107.312983
2023-10-29,24693.083333333332,False,2023,10,29,121.386408
2023-10-30,31457.625,False,2023,10,30,120.94631
2023-10-31,31877.5,False,2023,10,31,122.308777
2023-11-01,24509.041666666668,False,2023,11,1,98.040002
2023-11-02,31453.791666666668,False,2023,11,2,111.053612
2023-11-03,32018.0,False,2023,11,3,77.157942
2023-11-04,27320.541666666668,False,2023,11,4,74.511544
2023-11-05,24473.583333333332,False,2023,11,5,66.03772
2023-11-06,31493.875,False,2023,11,6,103.238754
2023-11-07,33203.708333333336,False,2023,11,7,124.110157
2023-11-08,33316.583333333336,False,2023,11,8,133.230742
2023-11-09,33647.666666666664,False,2023,11,9,136.178111
2023-11-10,33621.875,False,2023,11,10,125.945416
2023-11-11,28219.125,False,2023,11,11,105.527525
2023-11-12,25598.541666666668,False,2023,11,12,122.55955
2023-11-13,32488.375,False,2023,11,13,127.101041
2023-11-14,34036.333333333336,False,2023,11,14,125.837606
2023-11-15,33620.625,False,2023,11,15,120.950973
2023-11-16,33527.125,False,2023,11,16,137.232029
2023-11-17,32949.125,False,2023,11,17,124.971525
2023-11-18,27392.125,False,2023,11,18,128.713909
2023-11-19,25365.458333333332,False,2023,11,19,122.33619
2023-11-20,32202.041666666668,False,2023,11,20,134.439777
2023-11-21,34022.125,False,2023,11,21,128.451134
2023-11-22,34203.625,False,2023,11,22,134.92375
2023-11-23,33951.583333333336,False,2023,11,23,132.931666
2023-11-24,32409.958333333332,False,2023,11,24,132.690416
2023-11-25,28489.833333333332,False,2023,11,25,122.680695
2023-11-26,25978.916666666668,False,2023,11,26,135.152916
2023-11-27,34880.333333333336,False,2023,11,27,136.803882
2023-11-28,35782.791666666664,False,2023,11,28,130.220653
2023-11-29,35862.208333333336,False,2023,11,29,143.701582
2023-11-30,35871.5,False,2023,11,30,155.348916
2023-12-01,35279.916666666664,False,2023,12,1,143.105666
2023-12-02,29329.041666666668,False,2023,12,2,114.739296
2023-12-03,26485.958333333332,False,2023,12,3,114.392851
2023-12-04,35831.333333333336,False,2023,12,4,135.983509
2023-12-05,37198.875,False,2023,12,5,133.389723
2023-12-06,36884.958333333336,False,2023,12,6,130.80332
2023-12-07,36128.166666666664,False,2023,12,7,121.958442
2023-12-08,28832.291666666668,False,2023,12,8,119.686072
2023-12-09,28577.75,False,2023,12,9,118.295416
2023-12-10,26730.166666666668,False,2023,12,10,102.33595
2023-12-11,35544.583333333336,False,2023,12,11,121.10125
2023-12-12,36471.0,False,2023,12,12,119.447241
2023-12-13,36653.416666666664,False,2023,12,13,110.215747
2023-12-14,36048.0,False,2023,12,14,119.46625
2023-12-15,35412.125,False,2023,12,15,105.967993
2023-12-16,29948.041666666668,False,2023,12,16,89.03627
2023-12-17,26693.5,False,2023,12,17,105.740838
2023-12-18,34249.166666666664,False,2023,12,18,109.248236
2023-12-19,35171.625,False,2023,12,19,107.780876
2023-12-20,34960.791666666664,False,2023,12,20,119.992083
2023-12-21,33826.416666666664,False,2023,12,21,104.24257
2023-12-22,30374.25,False,2023,12,22,101.346062
2023-12-23,25103.75,False,2023,12,23,101.467055
2023-12-24,22806.125,False,2023,12,24,116.328572
2023-12-25,21133.208333333332,False,2023,12,25,116.013333
2023-12-26,21974.666666666668,False,2023,12,26,117.265
2023-12-27,26606.25,False,2023,12,27,133.917083
2023-12-28,27336.25,False,2023,12,28,101.217962
2023-12-29,26494.708333333332,False,2023,12,29,121.600261
2023-12-30,24300.541666666668,False,2023,12,30,111.061273
2023-12-31,23597.75,False,2023,12,31,112.136641
2024-01-01,21654.125,False,2024,1,1,105.714583
2024-01-02,27207.333333333332,False,2024,1,2,107.2975
