date,total_res_mw,solar_mw,wind_mw,hydro_mw,biomass_mw,geothermal_mw,is_outlier,year,month,day,price_eur_mwh
2016-04-19,11535.291666666666,2862.6666666666665,2660.375,5065.416666666667,267.1666666666667,679.6666666666666,False,2016,4,19,29.174646
2016-04-20,12614.541666666666,3240.375,3681.25,4721.458333333333,294.625,676.8333333333334,False,2016,4,20,24.990253
2016-04-21,10359.0,2901.4583333333335,1376.875,5131.791666666667,277.8333333333333,671.0416666666666,False,2016,4,21,33.615218
2016-04-22,9850.5,2414.2083333333335,1394.4583333333333,5086.875,275.6666666666667,679.2916666666666,False,2016,4,22,31.926032
2016-04-23,10836.916666666666,1859.6666666666667,2887.0833333333335,5153.166666666667,255.875,681.125,False,2016,4,23,33.653021
2016-04-24,12252.958333333334,1914.2083333333333,4934.0,4464.166666666667,262.2916666666667,678.2916666666666,False,2016,4,24,26.064818
2016-04-25,12632.041666666666,2623.8333333333335,4590.833333333333,4440.875,291.5416666666667,684.9583333333334,False,2016,4,25,28.043908
2016-04-26,11342.666666666666,2458.5,2935.4166666666665,5019.791666666667,271.9583333333333,657.0,False,2016,4,26,33.781385
2016-04-27,11737.25,2862.0,3136.0833333333335,4802.541666666667,265.125,671.5,False,2016,4,27,34.453393
2016-04-28,8555.375,1877.0416666666667,984.125,4744.625,272.25,677.3333333333334,False,2016,4,28,40.233366
2016-04-29,9217.125,2839.6666666666665,904.4583333333334,4527.166666666667,276.3333333333333,669.5,False,2016,4,29,35.54191
2016-04-30,8235.375,2869.25,648.3333333333334,3775.7916666666665,263.9583333333333,678.0416666666666,False,2016,4,30,35.675866
2016-05-01,8306.625,1480.5416666666667,2375.375,3511.5416666666665,254.75,684.4166666666666,False,2016,5,1,32.210435
2016-05-02,9178.791666666666,1597.875,2066.25,4602.583333333333,248.08333333333334,664.0,False,2016,5,2,37.584866
2016-05-03,12153.958333333334,2769.625,4232.875,4228.458333333333,263.5416666666667,659.4583333333334,False,2016,5,3,33.476228
2016-05-04,11424.375,3025.7083333333335,3245.9583333333335,4205.666666666667,272.5833333333333,674.4583333333334,False,2016,5,4,34.904975
2016-05-05,10651.708333333334,3162.5833333333335,2414.5416666666665,4122.791666666667,274.7916666666667,677.0,False,2016,5,5,35.575382
2016-05-06,9342.083333333334,3279.0833333333335,1199.0416666666667,3904.7083333333335,287.4166666666667,671.8333333333334,False,2016,5,6,37.225556
2016-05-07,8849.875,3006.125,1297.25,3575.9166666666665,289.7083333333333,680.875,False,2016,5,7,35.867592
2016-05-08,7856.541666666667,2711.375,1069.375,3118.8333333333335,279.5,677.4583333333334,False,2016,5,8,32.202636
2016-05-09,8353.125,2244.6666666666665,910.125,4258.208333333333,276.875,663.25,False,2016,5,9,36.75419
2016-05-10,9265.833333333334,2536.2916666666665,1447.9166666666667,4349.666666666667,273.9166666666667,658.0416666666666,False,2016,5,10,38.525881
